ï»¿OBJECTID,Event Number,Complaint Number,Tencode,Tencode Description,Tencode Suffix,Tencode Suffix Description,Disposition Code,Disposition Description,Block,Street Name,Unit Dispatched,Shift,Sector,Zone,Latitude,Longitude,RPA,Call_Received
88305,PD202400127566,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,300,OLD LEBANON DIRT RD,,B,H,525,36.191,-86.615,9507,2024-02-15 20:44:36
88306,PD202400221789,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1T,,300,OLD LEBANON DIRT RD,525B,B,H,525,36.191,-86.615,9507,2024-03-18 17:09:44
88307,PD202400181332,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,300,OLD LEBANON DIRT RD,595B,B,H,525,36.191,-86.615,9507,2024-03-04 18:46:28
88308,PD202400439210,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,5,GONE ON ARRIVAL,300,OLD LEBANON DIRT RD,527B,A,H,525,36.191,-86.615,9507,2024-06-01 13:18:52
88309,PD202400016667,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,3600,BELL RD,535A,B,H,533,36.15,-86.626,8995,2024-01-07 15:02:38
88310,PD202400148593,,96,BUSINESS CHECK,,,12,LOCATION/BUILDING SECURE,3600,BELL RD,5430,B,H,533,36.15,-86.626,8995,2024-02-22 20:14:50
88311,PD202400170028,,93,TRAFFIC VIOLATION,,,9T,,3600,BELL RD,510C,B,H,533,36.15,-86.626,8995,2024-02-29 20:18:43
88312,PD202400275050,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6,ASSISTED OTHER UNIT,3600,BELL RD,532B,A,H,533,36.15,-86.626,8995,2024-04-05 14:51:37
88313,PD202400365863,,40,SUSPICIOUS PERSON,PV,,5,GONE ON ARRIVAL,3600,BELL RD,595B,B,H,533,36.15,-86.626,8995,2024-05-07 17:02:01
88314,PD202400512718,,50,THEFT,R,REPORT,10,NO RESPONSE,3600,BELL RD,535C,B,H,533,36.15,-86.626,8995,2024-06-26 20:50:43
88315,PD202400524976,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1T,,3600,BELL RD,533A,A,H,533,36.15,-86.626,8995,2024-07-01 09:05:55
88316,PD202400572673,,44,DISORDERLY PERSON,R,REPORT,5,GONE ON ARRIVAL,3600,BELL RD,531B,B,H,533,36.15,-86.626,8995,2024-07-17 21:09:16
88317,PD202400281593,,70,BURGLARY - RESIDENCE,A,ALARM,,,100,,113A,A,W,113,36.087,-86.87,6209,2024-04-08 11:12:19
88318,PD202400518318,,70,BURGLARY - RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,100,,113B,B,W,113,36.087,-86.87,6209,2024-06-28 15:51:47
88319,PD202400364303,,88,INVESTIGATE 911 HANG-UP CALL,PW,,,,1800,CAHAL AVE,,A,E,215,36.196,-86.732,1431,2024-05-07 06:37:15
88321,PD202400589069,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,3700,COLONIAL HERITAGE DR,525B,B,H,535,36.1,-86.607,8931,2024-07-23 20:28:00
88322,PD202400319456,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1T,,900,ARBOR KNOLL BLVD,333A,A,S,333,36.044,-86.666,8753,2024-04-21 11:25:39
88323,PD202400531536,20240440631,50,THEFT,RC,,1,M.P.D. REPORT COMPLED,900,ARBOR KNOLL BLVD,8D57,A,S,333,36.044,-86.666,8753,2024-07-03 09:17:35
88324,PD202400396363,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,1C,,5200,HICKORY HOLLOW PKWY,57A63,B,S,327,36.048,-86.657,8859,2024-05-17 18:35:28
88325,PD202400387668,,71,BURGLARY - NON-RESIDENCE,A,ALARM,11,DISREGARD / SIGNAL 9,5200,HICKORY HOLLOW PKWY,,C,S,327,36.048,-86.657,8859,2024-05-15 04:06:49
88327,PD202400605475,,93,TRAFFIC VIOLATION,,,9T,,5200,HICKORY HOLLOW PKWY,335B,B,S,327,36.048,-86.657,8859,2024-07-29 21:00:07
88328,PD202400174171,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,900,RICHARDS RD,321C,C,S,325,36.069,-86.681,8899,2024-03-02 01:56:29
88330,PD202400292680,,44,DISORDERLY PERSON,P,PROGRESS,6,ASSISTED OTHER UNIT,900,RICHARDS RD,2C65,B,S,325,36.069,-86.681,8899,2024-04-11 20:21:52
88331,PD202400358813,,83,SHOTS FIRED,P,PROGRESS,11,DISREGARD / SIGNAL 9,900,RICHARDS RD,333C,C,S,325,36.069,-86.681,8899,2024-05-05 03:04:58
88332,PD202400421760,,42,INTOXICATED PERSON,P,PROGRESS,5,GONE ON ARRIVAL,900,RICHARDS RD,323C,B,S,325,36.069,-86.681,8899,2024-05-26 20:13:27
88333,PD202400413928,,96,BUSINESS CHECK,,,15,COMMUNITY POLICING,900,RICHARDS RD,7313,B,S,325,36.069,-86.681,8899,2024-05-23 19:08:58
88334,PD202400488034,,50,THEFT,P,PROGRESS,4,ASSISTED CITIZEN,900,RICHARDS RD,325B,A,S,325,36.069,-86.681,8899,2024-06-18 14:37:09
88335,PD202400541826,,44,DISORDERLY PERSON,P,PROGRESS,6,ASSISTED OTHER UNIT,900,RICHARDS RD,323C,C,S,325,36.069,-86.681,8899,2024-07-07 01:10:35
88337,PD202400236963,,87,SAFETY HAZARD,W,WARRANT ASSISTANCE ESCORT,11,DISREGARD / SIGNAL 9,6300,CHICKERING CIR,,A,W,113,36.047,-86.882,6215,2024-03-23 13:24:41
88338,PD202400379250,,62,PERSON SCREAMING,P,PROGRESS,5,GONE ON ARRIVAL,2800,LERA JONES DR,535C,C,H,535,36.076,-86.617,8981,2024-05-12 01:01:26
88339,PD202400094979,20240079126,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,1,M.P.D. REPORT COMPLED,4200,EATONS CREEK RD,57A36,A,E,625,36.215,-86.865,3247,2024-02-05 13:08:35
88340,PD202400305276,,70,BURGLARY - RESIDENCE,R,REPORT,11,DISREGARD / SIGNAL 9,4200,EATONS CREEK RD,,A,E,625,36.215,-86.865,3247,2024-04-16 13:14:59
88341,PD202400177699,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,200,AURORA AVE,,B,M,715,36.284,-86.704,1719,2024-03-03 15:05:01
88342,PD202400355766,,61,FIRE,P,PROGRESS,11,DISREGARD / SIGNAL 9,200,AURORA AVE,,B,M,715,36.284,-86.704,1719,2024-05-03 20:10:03
88343,PD202400059508,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,2500,JEFFERSON ST,611C,C,W,621,36.168,-86.816,4561,2024-01-24 03:40:36
88344,PD202400330108,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PM,,11,DISREGARD / SIGNAL 9,2500,JEFFERSON ST,625B,C,W,621,36.168,-86.816,4561,2024-04-24 23:07:40
88345,PD202400290557,,40,SUSPICIOUS PERSON,PV,,4,ASSISTED CITIZEN,2500,JEFFERSON ST,623A,A,W,621,36.168,-86.816,4561,2024-04-11 06:44:48
88346,PD202400502665,,54,PERSON WITH WEAPON,P,PROGRESS,11,DISREGARD / SIGNAL 9,2500,JEFFERSON ST,631B,B,W,621,36.168,-86.816,4561,2024-06-23 15:27:09
88348,PD202400487218,,44,DISORDERLY PERSON,P,PROGRESS,6,ASSISTED OTHER UNIT,2500,JEFFERSON ST,625A,A,W,621,36.168,-86.816,4561,2024-06-18 08:45:15
88350,PD202400212035,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PJ,,10,NO RESPONSE,1300,WESTCHESTER DR,725C,B,M,721,36.259,-86.767,2045,2024-03-14 21:25:30
88351,PD202400209294,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PJ,,10,NO RESPONSE,1300,WESTCHESTER DR,720C,B,M,721,36.259,-86.767,2045,2024-03-13 22:54:56
88353,PD202400312240,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,1T,,5300,HICKORY HOLLOW PKWY,5114,B,S,333,36.047,-86.656,8863,2024-04-18 16:27:18
88354,PD202400159825,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,5300,HICKORY HOLLOW PKWY,,B,S,333,36.047,-86.656,8863,2024-02-26 17:58:57
88355,PD202400159713,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,5300,HICKORY HOLLOW PKWY,,B,S,333,36.047,-86.656,8863,2024-02-26 17:09:28
88356,PD202400448074,,44,DISORDERLY PERSON,P,PROGRESS,4,ASSISTED CITIZEN,5300,HICKORY HOLLOW PKWY,2680,B,S,333,36.047,-86.656,8863,2024-06-04 18:32:17
88357,PD202400494049,,50,THEFT,R,REPORT,4,ASSISTED CITIZEN,5300,HICKORY HOLLOW PKWY,57A32,A,S,333,36.047,-86.656,8863,2024-06-20 12:21:13
88358,PD202400571557,,40,SUSPICIOUS PERSON,PV,,9,SUBJECT WARNED,5300,HICKORY HOLLOW PKWY,331B,A,S,333,36.047,-86.656,8863,2024-07-17 14:35:43
88360,PD202400324548,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,4,ASSISTED CITIZEN,1300,OLD HICKORY BLVD,7E12,A,M,725,36.279,-86.775,2103,2024-04-23 09:05:14
88361,PD202400350069,,40,SUSPICIOUS PERSON,PV,,5,GONE ON ARRIVAL,1300,OLD HICKORY BLVD,721C,B,M,725,36.279,-86.775,2103,2024-05-01 22:02:32
88362,PD202400324533,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,4,ASSISTED CITIZEN,1300,OLD HICKORY BLVD,7E13,A,M,725,36.279,-86.775,2103,2024-04-23 08:55:52
88363,PD202400500991,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,1300,OLD HICKORY BLVD,,B,M,725,36.279,-86.775,2103,2024-06-22 20:56:49
88364,PD202400140769,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,4,ASSISTED CITIZEN,1700,MCKINNEY AVE,57A42,A,C,623,36.188,-86.815,4489,2024-02-20 14:07:10
88365,PD202400140341,20240117922,50,THEFT,R,REPORT,1,M.P.D. REPORT COMPLED,1700,MCKINNEY AVE,57A18,A,C,623,36.188,-86.815,4489,2024-02-20 10:58:47
88366,PD202400234213,,70,BURGLARY - RESIDENCE,A,ALARM,13,FALSE CALL,700,RINGGOLD DR,625A,A,E,631,36.218,-86.813,3043,2024-03-22 14:35:03
88367,PD202400396507,,70,BURGLARY - RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,700,RINGGOLD DR,631B,B,E,631,36.218,-86.813,3043,2024-05-17 19:21:37
88368,PD202400159970,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,13300,OLD HICKORY BLVD,337B,B,S,337,36.004,-86.629,8765,2024-02-26 18:58:26
88369,PD202400313198,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,13300,OLD HICKORY BLVD,342A,B,S,337,36.004,-86.629,8765,2024-04-18 21:02:34
88370,PD202400075610,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,10,NO RESPONSE,300,SUSANNAH CT,113C,C,W,111,36.147,-86.832,5235,2024-01-29 23:06:08
88371,PD202400460297,20240383189,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,4800,JEFFERY DR,313C,C,S,321,36.086,-86.708,8443,2024-06-08 23:31:17
88372,PD202400619882,,87,SAFETY HAZARD,P,PROGRESS,3,CITATION - TRAFFIC,4800,JEFFERY DR,ND714,B,S,321,36.086,-86.708,8443,2024-08-03 19:35:55
88374,PD202400019631,20240016385,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,800,HONEYSUCKLE RD,813B,B,C,817,36.13,-86.77,8029,2024-01-08 18:08:24
88375,PD202400019312,20240016132,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PJ,,6,ASSISTED OTHER UNIT,800,HONEYSUCKLE RD,810B,B,C,817,36.13,-86.77,8029,2024-01-08 15:41:26
88376,PD202400281568,20240236885,70,BURGLARY - RESIDENCE,R,REPORT,6,ASSISTED OTHER UNIT,800,HONEYSUCKLE RD,813A,A,C,817,36.13,-86.77,8029,2024-04-08 11:04:58
88377,PD202400603169,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,800,HONEYSUCKLE RD,813C,C,C,817,36.13,-86.77,8029,2024-07-29 03:02:27
88378,PD202400019395,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,1000,PENNOCK AVE,221B,B,C,221,36.188,-86.767,1935,2024-01-08 16:22:00
88379,PD202400460013,,83,SHOTS FIRED,P,PROGRESS,11,DISREGARD / SIGNAL 9,1000,,521C,B,H,533,36.136,-86.631,8995,2024-06-08 21:28:41
88380,PD202400234377,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,3500,BROOKWAY DR,695B,B,M,721,36.254,-86.774,2045,2024-03-22 15:51:38
88381,PD202400308656,20240259336,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,3500,BROOKWAY DR,3740,B,M,721,36.254,-86.774,2045,2024-04-17 15:37:55
88382,PD202400236901,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,3500,BROOKWAY DR,727B,A,M,721,36.254,-86.774,2045,2024-03-23 12:32:49
88383,PD202400292259,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,3500,BROOKWAY DR,721B,B,M,721,36.254,-86.774,2045,2024-04-11 18:17:54
88384,PD202400036628,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,7221,A,E,225,36.219,-86.73,1817,2024-01-14 08:07:43
88385,PD202400025821,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,531A9,B,E,225,36.219,-86.73,1817,2024-01-10 17:01:03
88386,PD202400016207,,3,,XTRA,,4,ASSISTED CITIZEN,500,MCIVER ST,7221,A,E,225,36.219,-86.73,1817,2024-01-07 08:03:55
88387,PD202400032392,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3931,B,E,225,36.219,-86.73,1817,2024-01-12 17:34:00
88388,PD202400006594,,3,,,,15,COMMUNITY POLICING,500,MCIVER ST,361B,B,E,225,36.219,-86.73,1817,2024-01-03 17:14:12
88389,PD202400113351,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-02-11 08:00:04
88390,PD202400123806,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,531A9,B,E,225,36.219,-86.73,1817,2024-02-14 17:01:07
88391,PD202400134875,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,10,NO RESPONSE,500,MCIVER ST,827A,A,E,225,36.219,-86.73,1817,2024-02-18 13:41:21
88392,PD202400061139,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,6E17,B,E,225,36.219,-86.73,1817,2024-01-24 17:11:13
88393,PD202400071169,,3,,,,15,COMMUNITY POLICING,500,MCIVER ST,7221,A,E,225,36.219,-86.73,1817,2024-01-28 08:03:28
88394,PD202400102607,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,531A9,B,E,225,36.219,-86.73,1817,2024-02-07 17:00:54
88395,PD202400228188,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,4815,B,E,225,36.219,-86.73,1817,2024-03-20 17:14:33
88396,PD202400166295,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,531A9,B,E,225,36.219,-86.73,1817,2024-02-28 16:59:40
88397,PD202400248573,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,4815,B,E,225,36.219,-86.73,1817,2024-03-27 17:13:25
88398,PD202400238677,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-03-24 08:02:05
88399,PD202400218368,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3311,A,E,225,36.219,-86.73,1817,2024-03-17 07:52:41
88400,PD202400177065,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-03-03 07:59:42
88401,PD202400339352,,3,,,,15,COMMUNITY POLICING,500,MCIVER ST,3622,A,E,225,36.219,-86.73,1817,2024-04-28 08:33:46
88402,PD202400359151,,3,,,,15,COMMUNITY POLICING,500,MCIVER ST,3622,A,E,225,36.219,-86.73,1817,2024-05-05 08:32:49
88403,PD202400410240,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,4815,B,E,225,36.219,-86.73,1817,2024-05-22 17:03:55
88404,PD202400389760,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,4815,B,E,225,36.219,-86.73,1817,2024-05-15 18:31:43
88405,PD202400420694,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-05-26 08:56:50
88406,PD202400379724,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-05-12 08:51:15
88407,PD202400502161,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,111B,A,E,225,36.219,-86.73,1817,2024-06-23 08:58:47
88408,PD202400522730,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-06-30 08:59:39
88409,PD202400481491,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-06-16 09:00:17
88410,PD202400621073,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-08-04 09:02:16
88411,PD202400542341,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,3E44,A,E,225,36.219,-86.73,1817,2024-07-07 09:02:21
88412,PD202400601567,,3,,,,4,ASSISTED CITIZEN,500,MCIVER ST,143A,A,E,225,36.219,-86.73,1817,2024-07-28 09:05:38
88413,PD202400280452,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,200,HICKORY TRACE DR,821B,B,S,827,36.045,-86.719,8655,2024-04-07 22:47:03
88414,PD202400004204,,50,THEFT,P,PROGRESS,11,DISREGARD / SIGNAL 9,4000,ARMORY OAKS DR,,B,S,821,36.104,-86.76,8525,2024-01-02 19:42:53
88415,PD202400565739,,96,BUSINESS CHECK,,,15,COMMUNITY POLICING,400,MYATT DR,7366,B,M,715,36.277,-86.69,1715,2024-07-15 17:04:22
88417,PD202400154664,20240130241,54,PERSON WITH WEAPON,P,PROGRESS,11,DISREGARD / SIGNAL 9,4000,ARMORY OAKS DR,811C,B,S,821,36.104,-86.76,8525,2024-02-24 21:05:43
88419,PD202400556005,20240460248,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,500,E MAPLE ST,713C,B,M,713,36.261,-86.702,1627,2024-07-11 22:30:47
88420,PD202400075723,,71,BURGLARY - NON-RESIDENCE,A,ALARM,6,ASSISTED OTHER UNIT,4000,ARMORY OAKS DR,825C,C,S,821,36.104,-86.76,8525,2024-01-29 23:54:54
88421,PD202400385121,20240321750,3,,,,1,M.P.D. REPORT COMPLED,3500,JOHN MALLETTE DR,7455,A,E,625,36.194,-86.837,3121,2024-05-14 08:53:42
88422,PD202400608138,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,400,MYATT DR,715B,B,M,715,36.277,-86.69,1715,2024-07-30 18:28:57
88423,PD202400089546,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,4000,ARMORY OAKS DR,825A,A,S,821,36.104,-86.76,8525,2024-02-03 11:15:43
88424,PD202400320066,20240268654,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PV,,6,ASSISTED OTHER UNIT,100,HONOLULU RD,5775,B,S,325,36.072,-86.678,8899,2024-04-21 18:08:41
88425,PD202400323671,,71,BURGLARY - NON-RESIDENCE,A,ALARM,13A,,4000,ARMORY OAKS DR,821C,C,S,821,36.104,-86.76,8525,2024-04-22 23:57:17
88426,PD202400259778,,70,BURGLARY - RESIDENCE,A,ALARM,12A,,700,JONES PARK CT,221A,A,E,223,36.218,-86.755,1887,2024-03-31 13:32:40
88427,PD202400619615,,57,FIGHT / ASSAULT,R,REPORT,5,GONE ON ARRIVAL,400,MYATT DR,57A62,B,M,715,36.277,-86.69,1715,2024-08-03 16:58:52
88428,PD202400245429,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,3300,JANSING DR,302,B,S,325,36.082,-86.691,8889,2024-03-26 18:11:57
88429,PD202400284468,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,4000,ARMORY OAKS DR,821A,A,S,821,36.104,-86.76,8525,2024-04-09 09:38:37
88430,PD202400329930,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,400,S 10TH ST,215C,B,C,213,36.173,-86.752,1205,2024-04-24 22:15:27
88431,PD202400571944,,96,BUSINESS CHECK,,,12,LOCATION/BUILDING SECURE,400,MYATT DR,7D54A,B,M,715,36.277,-86.69,1715,2024-07-17 17:02:21
88432,PD202400383740,,88,INVESTIGATE 911 HANG-UP CALL,P,PROGRESS,4,ASSISTED CITIZEN,3300,JANSING DR,321B,B,S,325,36.082,-86.691,8889,2024-05-13 21:14:45
88433,PD202400546639,,71,BURGLARY - NON-RESIDENCE,A,ALARM,12A,,4000,ARMORY OAKS DR,821C,C,S,821,36.104,-86.76,8525,2024-07-08 23:01:18
88434,PD202400104752,,70,BURGLARY - RESIDENCE,A,ALARM,13,FALSE CALL,1000,ARGYLE AVE,817A,A,W,815,36.137,-86.785,6911,2024-02-08 08:06:01
88435,PD202400549372,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1T,,1200,STAINBACK AVE,221C,B,C,221,36.192,-86.765,1909,2024-07-09 20:12:23
88437,PD202400599028,,71,BURGLARY - NON-RESIDENCE,A,ALARM,13,FALSE CALL,4000,ARMORY OAKS DR,VANDY,C,S,821,36.104,-86.76,8525,2024-07-27 05:28:48
88438,PD202400385581,,70,BURGLARY - RESIDENCE,A,ALARM,11,DISREGARD / SIGNAL 9,700,FREDA VILLA,,A,M,723,36.246,-86.733,1799,2024-05-14 12:10:08
88439,PD202400136405,,44,DISORDERLY PERSON,P,PROGRESS,14,ASSISTANCE REFUSED,1900,HICKORY HOLLOW TER,325C,C,S,327,36.052,-86.649,8861,2024-02-19 01:17:16
88440,PD202400605310,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,300,WHITSETT RD,313C,B,S,313,36.115,-86.745,8315,2024-07-29 20:09:08
88441,PD202400053988,,71,BURGLARY - NON-RESIDENCE,A,ALARM,11,DISREGARD / SIGNAL 9,1400,FORT NEGLEY BLVD,811A,C,C,815,36.139,-86.775,8051,2024-01-22 05:28:53
88442,PD202400025090,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,A,ALARM,11,DISREGARD / SIGNAL 9,900,CROWNHILL DR,,A,S,315,36.13,-86.721,8873,2024-01-10 11:43:46
88443,PD202400350387,,75,MISSING PERSON,R,REPORT,11,DISREGARD / SIGNAL 9,1900,HICKORY HOLLOW TER,327C,C,S,327,36.052,-86.649,8861,2024-05-02 00:17:43
88445,PD202400157678,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,600,HUNTINGTON RIDGE DR,821C,C,S,827,36.052,-86.737,8653,2024-02-26 00:49:24
88446,PD202400404489,,88,INVESTIGATE 911 HANG-UP CALL,PW,,6,ASSISTED OTHER UNIT,6500,PREMIER DR,125C,B,W,121,36.146,-86.878,5023,2024-05-20 21:20:22
88448,PD202400143574,,70,BURGLARY - RESIDENCE,A,ALARM,11,DISREGARD / SIGNAL 9,900,CROWNHILL DR,,A,S,315,36.13,-86.721,8873,2024-02-21 10:05:55
88449,PD202400482306,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,3,CITATION - TRAFFIC,6500,PREMIER DR,121B,B,W,121,36.146,-86.878,5023,2024-06-16 17:33:09
88452,PD202400558980,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6,ASSISTED OTHER UNIT,500,MAIN ST,213C,B,C,211,36.173,-86.765,1113,2024-07-12 22:23:55
88453,PD202400332497,20240279340,54,PERSON WITH WEAPON,PV,,1,M.P.D. REPORT COMPLED,1500,,713B,B,M,713,36.248,-86.678,1633,2024-04-25 18:37:32
88454,PD202400572523,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,1900,HICKORY HOLLOW TER,620A,B,S,327,36.052,-86.649,8861,2024-07-17 20:06:07
88455,PD202400070637,,71,BURGLARY - NON-RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,700,BELL RD,333C,C,S,327,36.05,-86.649,8861,2024-01-28 00:29:37
88459,PD202400124988,,71,BURGLARY - NON-RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,700,BELL RD,333C,C,S,327,36.05,-86.649,8861,2024-02-15 00:39:35
88460,PD202400248074,,3,,,,4,ASSISTED CITIZEN,1000,CASS ST,7355,A,C,623,36.187,-86.804,4495,2024-03-27 14:06:13
88461,PD202400334666,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,1300,CHEYENNE BLVD,711A,A,M,713,36.246,-86.67,1633,2024-04-26 11:32:08
88465,PD202400148825,20240125337,54,PERSON WITH WEAPON,P,PROGRESS,6,ASSISTED OTHER UNIT,5500,OLD HICKORY BLVD,595B,B,H,521,36.181,-86.607,9561,2024-02-22 21:12:31
88466,PD202400133350,,75,MISSING PERSON,RJ,,10,NO RESPONSE,3800,,310C,B,S,313,36.088,-86.727,8415,2024-02-17 21:52:15
88467,PD202400219674,,71,BURGLARY - NON-RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,700,BELL RD,305,B,S,327,36.05,-86.649,8861,2024-03-17 21:51:30
88468,PD202400160274,20240135036,44,DISORDERLY PERSON,R,REPORT,1,M.P.D. REPORT COMPLED,1000,CASS ST,695B,B,C,623,36.187,-86.804,4495,2024-02-26 20:48:14
88469,PD202400155139,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,OLD HICKORY BLVD,525B,C,H,521,36.181,-86.607,9561,2024-02-24 23:50:51
88470,PD202400245166,,75,MISSING PERSON,PJ,,1J,,3800,,315B,B,S,313,36.088,-86.727,8415,2024-03-26 16:17:34
88472,PD202400256725,,71,BURGLARY - NON-RESIDENCE,A,ALARM,12,LOCATION/BUILDING SECURE,700,BELL RD,313C,C,S,327,36.05,-86.649,8861,2024-03-30 01:52:43
